,time,height,WS,WD,PD,XLAT,XLON,POWER
8671,30/06/2015 15:30,100,4.5783215,131.92995,56.706318,41.3218,9.578857,257.7126466
8672,30/06/2015 16:00,100,4.5082526,130.06818,54.146538,41.3218,9.578857,243.8607697
8673,30/06/2015 16:30,100,4.486387,131.35902,53.352596,41.3218,9.578857,239.6760232
8674,30/06/2015 17:00,100,4.247724,132.59058,45.280506,41.3218,9.578857,197.9820337
8675,30/06/2015 17:30,100,3.9817166,132.3936,37.290146,41.3218,9.578857,159.2047935
8676,30/06/2015 18:00,100,4.0694866,135.75229,39.81225,41.3218,9.578857,171.1820513
8677,30/06/2015 18:30,100,4.181065,140.42177,43.18227,41.3218,9.578857,187.5531692
8678,30/06/2015 19:00,100,4.319562,144.30486,47.62481,41.3218,9.578857,209.7944972
8679,30/06/2015 19:30,100,3.8438413,142.378,33.545723,41.3218,9.578857,141.8753435
8680,30/06/2015 20:00,100,3.688362,140.6731,29.638527,41.3218,9.578857,124.3309827
8681,30/06/2015 20:30,100,3.6835065,142.42822,29.526653,41.3218,9.578857,123.8149119
8682,30/06/2015 21:00,100,3.3714664,145.38644,22.638613,41.3218,9.578857,0
8683,30/06/2015 21:30,100,3.0692055,147.14001,17.077726,41.3218,9.578857,0
8684,30/06/2015 22:00,100,3.0384326,147.1752,16.5684,41.3218,9.578857,0
8685,30/06/2015 22:30,100,2.976509,148.21838,15.575464,41.3218,9.578857,0
8686,30/06/2015 23:00,100,2.9232435,138.6051,14.756226,41.3218,9.578857,0
8687,30/06/2015 23:30,100,2.8905878,131.03423,14.268291,41.3218,9.578857,0
8688,01/07/2015 00:00,100,2.8575854,129.26765,13.786901,41.3218,9.578857,0
8689,01/07/2015 00:30,100,2.9440885,125.46867,15.08042,41.3218,9.578857,0
8690,01/07/2015 01:00,100,3.136157,125.024185,18.236334,41.3218,9.578857,0
8691,01/07/2015 01:30,100,3.3487525,119.55757,22.208477,41.3218,9.578857,0
8692,01/07/2015 02:00,100,3.7797716,121.7834,31.93148,41.3218,9.578857,134.4009067
8693,01/07/2015 02:30,100,3.9551198,121.77324,36.593258,41.3218,9.578857,155.7241955
8694,01/07/2015 03:00,100,3.989758,122.1774,37.5849,41.3218,9.578857,160.2705209
8695,01/07/2015 03:30,100,3.969279,122.23985,37.029995,41.3218,9.578857,157.5687181
8696,01/07/2015 04:00,100,4.1046143,124.59827,40.96294,41.3218,9.578857,176.1940777
8697,01/07/2015 04:30,100,3.9500532,124.68666,36.499397,41.3218,9.578857,155.0687953
8698,01/07/2015 05:00,100,3.872536,123.99771,34.3873,41.3218,9.578857,145.3389383
8699,01/07/2015 05:30,100,3.9326832,128.81541,36.026085,41.3218,9.578857,152.8402243
8700,01/07/2015 06:00,100,3.944368,128.76935,36.355053,41.3218,9.578857,154.3362621
8701,01/07/2015 06:30,100,3.7999158,130.28493,32.50475,41.3218,9.578857,136.7130132
8702,01/07/2015 07:00,100,3.710902,126.36186,30.273605,41.3218,9.578857,126.7511368
8703,01/07/2015 07:30,100,3.7876408,128.52225,32.19649,41.3218,9.578857,135.3000278
8704,01/07/2015 08:00,100,3.8843877,130.93903,34.737167,41.3218,9.578857,146.7909522
8705,01/07/2015 08:30,100,4.0618477,129.81029,39.718044,41.3218,9.578857,170.1089567
8706,01/07/2015 09:00,100,4.141913,122.647964,42.098392,41.3218,9.578857,181.6574801
8707,01/07/2015 09:30,100,4.304511,117.9193,47.21575,41.3218,9.578857,207.2690556
8708,01/07/2015 10:00,100,4.35282,118.50322,48.805973,41.3218,9.578857,215.4721668
8709,01/07/2015 10:30,100,4.071147,119.846466,39.929512,41.3218,9.578857,171.4160897
8710,01/07/2015 11:00,100,4.1412683,122.71495,42.025894,41.3218,9.578857,181.5617878
8711,01/07/2015 11:30,100,4.5749674,123.684494,56.648483,41.3218,9.578857,257.0339509
8712,01/07/2015 12:00,100,4.824519,123.05841,66.420845,41.3218,9.578857,312.1048741
8713,01/07/2015 12:30,100,4.941918,123.52432,71.363655,41.3218,9.578857,341.4581143
8714,01/07/2015 13:00,100,5.0252924,126.86626,75.01902,41.3218,9.578857,363.7616101
8715,01/07/2015 13:30,100,5.285843,128.75725,87.28147,41.3218,9.578857,441.9413391
8716,01/07/2015 14:00,100,5.345928,131.105,90.26489,41.3218,9.578857,461.9234418
8717,01/07/2015 14:30,100,5.405919,133.08789,93.31096,41.3218,9.578857,482.6508587
8718,01/07/2015 15:00,100,5.415426,134.33409,93.77293,41.3218,9.578857,486.0082839
8719,01/07/2015 15:30,100,5.6231194,135.11295,104.96715,41.3218,9.578857,564.5267207
8720,01/07/2015 16:00,100,5.6512737,135.49382,106.58959,41.3218,9.578857,575.9584432
8721,01/07/2015 16:30,100,5.636626,135.704,105.75929,41.3218,9.578857,569.9867273
8722,01/07/2015 17:00,100,5.4677896,138.44778,96.50285,41.3218,9.578857,504.8636273
8723,01/07/2015 17:30,100,5.523673,140.40266,99.49621,41.3218,9.578857,525.6760622
8724,01/07/2015 18:00,100,5.5533543,138.92734,101.12338,41.3218,9.578857,537.02552
8725,01/07/2015 18:30,100,5.2674985,141.27809,86.27574,41.3218,9.578857,435.9923617
8726,01/07/2015 19:00,100,5.174154,139.46425,81.75746,41.3218,9.578857,406.7907859
8727,01/07/2015 19:30,100,4.8930025,141.15802,69.14718,41.3218,9.578857,328.9432468
8728,01/07/2015 20:00,100,4.762785,142.43576,63.78592,41.3218,9.578857,297.586095
8729,01/07/2015 20:30,100,4.576435,143.37282,56.606407,41.3218,9.578857,257.3307209
8730,01/07/2015 21:00,100,4.634729,143.30252,58.821007,41.3218,9.578857,269.3681218
8731,01/07/2015 21:30,100,4.5147486,140.25195,54.376545,41.3218,9.578857,245.1164755
8732,01/07/2015 22:00,100,4.40209,141.46371,50.38921,41.3218,9.578857,224.1345922
8733,01/07/2015 22:30,100,4.3860807,139.59694,49.830982,41.3218,9.578857,221.2865419
8734,01/07/2015 23:00,100,4.5329595,136.24693,55.012936,41.3218,9.578857,248.667469
8735,01/07/2015 23:30,100,4.6759877,136.71684,60.405956,41.3218,9.578857,278.1880609
8736,02/07/2015 00:00,100,4.599372,129.0208,57.49542,41.3218,9.578857,262.008719
8737,02/07/2015 00:30,100,4.3505917,127.043106,48.661392,41.3218,9.578857,215.0875348
8738,02/07/2015 01:00,100,4.677438,128.39552,60.47895,41.3218,9.578857,278.5027138
8739,02/07/2015 01:30,100,4.8771415,127.73706,68.57683,41.3218,9.578857,324.9733921
8740,02/07/2015 02:00,100,4.9689627,129.54683,72.53024,41.3218,9.578857,348.5566557
8741,02/07/2015 02:30,100,5.0269346,131.70793,75.1069,41.3218,9.578857,364.2135285
8742,02/07/2015 03:00,100,5.203944,132.84045,83.33887,41.3218,9.578857,415.9186156
8743,02/07/2015 03:30,100,5.1988444,133.23022,83.10813,41.3218,9.578857,414.3434737
8744,02/07/2015 04:00,100,5.3762026,133.48975,91.94084,41.3218,9.578857,472.2852223
8745,02/07/2015 04:30,100,5.4795403,134.91197,97.34534,41.3218,9.578857,509.1802159
8746,02/07/2015 05:00,100,5.479299,133.55997,97.34995,41.3218,9.578857,509.0912574
8747,02/07/2015 05:30,100,5.566362,134.58582,102.12116,41.3218,9.578857,542.0648539
8748,02/07/2015 06:00,100,5.8313527,135.25388,117.46967,41.3218,9.578857,653.7765714
8749,02/07/2015 06:30,100,5.633244,134.59555,105.902115,41.3218,9.578857,568.6153861
8750,02/07/2015 07:00,100,5.420424,133.19911,94.298874,41.3218,9.578857,487.7814072
8751,02/07/2015 07:30,100,5.421448,135.58932,94.31913,41.3218,9.578857,488.1453757
8752,02/07/2015 08:00,100,5.3540254,135.03065,90.85974,41.3218,9.578857,464.6753806
8753,02/07/2015 08:30,100,5.4608254,132.14322,96.3976,41.3218,9.578857,502.3202091
8754,02/07/2015 09:00,100,5.5643926,131.19963,101.98976,41.3218,9.578857,541.2993073
8755,02/07/2015 09:30,100,5.6150913,128.91989,104.79916,41.3218,9.578857,561.3024207
8756,02/07/2015 10:00,100,5.7143207,127.86754,110.45097,41.3218,9.578857,602.2680578
8757,02/07/2015 10:30,100,5.808696,128.96718,116.01923,41.3218,9.578857,643.5287453
8758,02/07/2015 11:00,100,5.877595,127.49919,120.18126,41.3218,9.578857,675.1113686
8759,02/07/2015 11:30,100,5.7560368,126.93825,112.84724,41.3218,9.578857,620.2250847
8760,02/07/2015 12:00,100,5.6352196,128.50261,105.850815,41.3218,9.578857,569.4161175
8761,02/07/2015 12:30,100,5.5792136,129.46773,102.6714,41.3218,9.578857,547.0832067
8762,02/07/2015 13:00,100,5.574565,131.61067,102.40731,41.3218,9.578857,545.2634548
8763,02/07/2015 13:30,100,5.558873,134.3104,101.52113,41.3218,9.578857,539.1586306
8764,02/07/2015 14:00,100,5.451642,132.89992,95.742744,41.3218,9.578857,498.9831504
8765,02/07/2015 14:30,100,5.3120513,134.51596,88.56783,41.3218,9.578857,450.562966
8766,02/07/2015 15:00,100,5.1803336,136.24602,82.14368,41.3218,9.578857,408.6697024
8767,02/07/2015 15:30,100,5.2853127,137.59789,87.21994,41.3218,9.578857,441.7683803
8768,02/07/2015 16:00,100,5.2883105,137.98479,87.35713,41.3218,9.578857,442.7468961
8769,02/07/2015 16:30,100,5.152809,140.92473,80.82247,41.3218,9.578857,400.3588878
8770,02/07/2015 17:00,100,4.837546,140.10593,66.89841,41.3218,9.578857,315.2477209
8771,02/07/2015 17:30,100,4.5860815,140.29669,57.017708,41.3218,9.578857,259.2889862
8772,02/07/2015 18:00,100,4.6097784,140.84485,57.91786,41.3218,9.578857,264.1559511
8773,02/07/2015 18:30,100,4.5811424,140.4229,56.835236,41.3218,9.578857,258.2846848
8774,02/07/2015 19:00,100,4.5034957,141.70251,54.002106,41.3218,9.578857,242.9448754
8775,02/07/2015 19:30,100,4.4211855,142.37506,51.09264,41.3218,9.578857,227.5742946
8776,02/07/2015 20:00,100,4.528445,144.05402,54.898846,41.3218,9.578857,247.7829314
8777,02/07/2015 20:30,100,4.1716156,140.85057,42.90894,41.3218,9.578857,186.1149318
8778,02/07/2015 21:00,100,3.80133,139.32983,32.468945,41.3218,9.578857,136.8766263
8779,02/07/2015 21:30,100,3.5243952,135.80792,25.876402,41.3218,9.578857,107.8939465
8780,02/07/2015 22:00,100,3.5359416,130.94803,26.13135,41.3218,9.578857,108.9868917
8781,02/07/2015 22:30,100,3.2092545,130.49898,19.53721,41.3218,9.578857,0
8782,02/07/2015 23:00,100,2.991665,132.54407,15.8260765,41.3218,9.578857,0
8783,02/07/2015 23:30,100,3.1631675,133.82158,18.707191,41.3218,9.578857,0
8784,03/07/2015 00:00,100,3.2943623,140.9753,21.132166,41.3218,9.578857,0
8785,03/07/2015 00:30,100,3.2109218,133.41263,19.567453,41.3218,9.578857,0
8786,03/07/2015 01:00,100,3.0817351,132.31422,17.302208,41.3218,9.578857,0
8787,03/07/2015 01:30,100,3.0629547,131.95961,16.990154,41.3218,9.578857,0
8788,03/07/2015 02:00,100,3.0525174,130.0363,16.817068,41.3218,9.578857,0
8789,03/07/2015 02:30,100,3.2168007,127.22124,19.682302,41.3218,9.578857,0
8790,03/07/2015 03:00,100,3.2735136,127.79822,20.745796,41.3218,9.578857,0
8791,03/07/2015 03:30,100,3.2804012,127.34758,20.882307,41.3218,9.578857,0
8792,03/07/2015 04:00,100,3.0646605,129.63008,17.034628,41.3218,9.578857,0
8793,03/07/2015 04:30,100,2.96874,131.28534,15.485076,41.3218,9.578857,0
8794,03/07/2015 05:00,100,2.7409384,132.81544,12.188215,41.3218,9.578857,0
8795,03/07/2015 05:30,100,2.479586,128.2908,9.024174,41.3218,9.578857,0
8796,03/07/2015 06:00,100,2.407026,120.60297,8.255744,41.3218,9.578857,0
8797,03/07/2015 06:30,100,2.2113535,111.30441,6.401436,41.3218,9.578857,0
8798,03/07/2015 07:00,100,2.1046124,102.66603,5.519147,41.3218,9.578857,0
8799,03/07/2015 07:30,100,2.0526576,97.538315,5.1209335,41.3218,9.578857,0
8800,03/07/2015 08:00,100,2.167239,93.25842,6.0274096,41.3218,9.578857,0
8801,03/07/2015 08:30,100,2.178147,94.64737,6.118092,41.3218,9.578857,0
8802,03/07/2015 09:00,100,2.4015498,93.96762,8.199931,41.3218,9.578857,0
8803,03/07/2015 09:30,100,2.4735007,96.02208,8.958529,41.3218,9.578857,0
8804,03/07/2015 10:00,100,2.4102118,97.46173,8.287107,41.3218,9.578857,0
8805,03/07/2015 10:30,100,2.8031967,100.19711,13.0327425,41.3218,9.578857,0
8806,03/07/2015 11:00,100,2.8946035,108.81865,14.346109,41.3218,9.578857,0
8807,03/07/2015 11:30,100,2.7821875,116.41321,12.735969,41.3218,9.578857,0
8808,03/07/2015 12:00,100,2.5583427,117.62341,9.900922,41.3218,9.578857,0
8809,03/07/2015 12:30,100,2.6273592,111.57422,10.719484,41.3218,9.578857,0
8810,03/07/2015 13:00,100,2.8410416,110.548355,13.550557,41.3218,9.578857,0
8811,03/07/2015 13:30,100,3.0458856,117.15195,16.694214,41.3218,9.578857,0
8812,03/07/2015 14:00,100,3.0427053,122.683716,16.638247,41.3218,9.578857,0
8813,03/07/2015 14:30,100,2.9155285,128.6002,14.634664,41.3218,9.578857,0
8814,03/07/2015 15:00,100,2.4251473,132.21794,8.421494,41.3218,9.578857,0
8815,03/07/2015 15:30,100,2.1050034,135.22473,5.506005,41.3218,9.578857,0
8816,03/07/2015 16:00,100,2.1557245,133.8279,5.91251,41.3218,9.578857,0
8817,03/07/2015 16:30,100,2.2092562,130.85164,6.3641376,41.3218,9.578857,0
8818,03/07/2015 17:00,100,2.2691295,140.82854,6.8953195,41.3218,9.578857,0
8819,03/07/2015 17:30,100,1.753745,151.8086,3.1832328,41.3218,9.578857,0
8820,03/07/2015 18:00,100,0.9615177,157.23293,0.52465457,41.3218,9.578857,0
8821,03/07/2015 18:30,100,0.88462716,176.41217,0.4084803,41.3218,9.578857,0
8822,03/07/2015 19:00,100,1.0679315,197.72432,0.7185386,41.3218,9.578857,0
8823,03/07/2015 19:30,100,1.6616141,222.83127,2.706342,41.3218,9.578857,0
8824,03/07/2015 20:00,100,1.6317765,244.55865,2.563594,41.3218,9.578857,0
8825,03/07/2015 20:30,100,1.5641782,258.3337,2.2576845,41.3218,9.578857,0
8826,03/07/2015 21:00,100,1.3607134,281.76755,1.4858048,41.3218,9.578857,0
8827,03/07/2015 21:30,100,1.162335,310.1291,0.92601794,41.3218,9.578857,0
8828,03/07/2015 22:00,100,1.2158738,328.91238,1.0600802,41.3218,9.578857,0
8829,03/07/2015 22:30,100,1.4289268,353.2088,1.7208476,41.3218,9.578857,0
8830,03/07/2015 23:00,100,1.6828339,13.781677,2.8108773,41.3218,9.578857,0
8831,03/07/2015 23:30,100,1.1369804,28.022278,0.8670188,41.3218,9.578857,0
8832,04/07/2015 00:00,100,0.5644915,28.131348,0.10611313,41.3218,9.578857,0
8833,04/07/2015 00:30,100,0.47312602,247.32976,0.062457826,41.3218,9.578857,0
8834,04/07/2015 01:00,100,0.6328149,281.40323,0.14946373,41.3218,9.578857,0
8835,04/07/2015 01:30,100,0.9130217,262.56824,0.44886628,41.3218,9.578857,0
8836,04/07/2015 02:00,100,0.63106495,284.06293,0.14820445,41.3218,9.578857,0
8837,04/07/2015 02:30,100,0.99355686,276.237,0.57837015,41.3218,9.578857,0
8838,04/07/2015 03:00,100,1.3963268,284.7444,1.605293,41.3218,9.578857,0
8839,04/07/2015 03:30,100,1.6122867,296.89392,2.4712358,41.3218,9.578857,0
8840,04/07/2015 04:00,100,1.7265087,314.67145,3.034515,41.3218,9.578857,0
8841,04/07/2015 04:30,100,1.9920546,321.76373,4.660738,41.3218,9.578857,0
8842,04/07/2015 05:00,100,2.170308,322.9421,6.0268717,41.3218,9.578857,0
8843,04/07/2015 05:30,100,2.1861658,329.83435,6.1591043,41.3218,9.578857,0
8844,04/07/2015 06:00,100,2.3128495,336.61255,7.2919426,41.3218,9.578857,0
8845,04/07/2015 06:30,100,2.6990945,346.24316,11.5844145,41.3218,9.578857,0
8846,04/07/2015 07:00,100,2.9826512,349.85724,15.6297655,41.3218,9.578857,0
8847,04/07/2015 07:30,100,3.282772,356.638,20.831802,41.3218,9.578857,0
8848,04/07/2015 08:00,100,3.579439,357.6704,26.998062,41.3218,9.578857,113.189774
8849,04/07/2015 08:30,100,3.9167666,7.289917,35.3578,41.3218,9.578857,150.8228692
8850,04/07/2015 09:00,100,3.8687174,21.02069,34.067204,41.3218,9.578857,144.8737883
8851,04/07/2015 09:30,100,3.3848984,32.786133,22.812761,41.3218,9.578857,0
8852,04/07/2015 10:00,100,3.3297145,36.14447,21.713488,41.3218,9.578857,0
8853,04/07/2015 10:30,100,3.0780814,38.988373,17.151161,41.3218,9.578857,0
8854,04/07/2015 11:00,100,2.6226025,44.37616,10.607826,41.3218,9.578857,0
8855,04/07/2015 11:30,100,2.0978055,44.198395,5.428731,41.3218,9.578857,0
8856,04/07/2015 12:00,100,1.713943,41.17212,2.9605362,41.3218,9.578857,0
8857,04/07/2015 12:30,100,1.5852511,36.30774,2.3416603,41.3218,9.578857,0
8858,04/07/2015 13:00,100,1.3556727,35.289764,1.4643332,41.3218,9.578857,0
8859,04/07/2015 13:30,100,1.0974075,23.99945,0.7766878,41.3218,9.578857,0
8860,04/07/2015 14:00,100,0.90217966,0.15670776,0.43146467,41.3218,9.578857,0
8861,04/07/2015 14:30,100,0.91316265,342.51538,0.44736755,41.3218,9.578857,0
8862,04/07/2015 15:00,100,0.70172733,312.987,0.20298465,41.3218,9.578857,0
8863,04/07/2015 15:30,100,0.6524854,290.55334,0.16315632,41.3218,9.578857,0
8864,04/07/2015 16:00,100,0.39211962,280.4901,0.035408035,41.3218,9.578857,0
8865,04/07/2015 16:30,100,0.3719304,257.87054,0.030211931,41.3218,9.578857,0
8866,04/07/2015 17:00,100,0.6158082,234.53114,0.13711058,41.3218,9.578857,0
8867,04/07/2015 17:30,100,0.75610805,230.6764,0.25374153,41.3218,9.578857,0
8868,04/07/2015 18:00,100,0.8760204,229.58047,0.39461768,41.3218,9.578857,0
8869,04/07/2015 18:30,100,1.3148578,222.44838,1.3343275,41.3218,9.578857,0
8870,04/07/2015 19:00,100,1.7391477,231.71074,3.0875578,41.3218,9.578857,0
8871,04/07/2015 19:30,100,2.0584533,243.71126,5.11904,41.3218,9.578857,0
8872,04/07/2015 20:00,100,2.1788363,248.46832,6.0702457,41.3218,9.578857,0
8873,04/07/2015 20:30,100,2.5892742,250.95561,10.186563,41.3218,9.578857,0
8874,04/07/2015 21:00,100,3.427593,251.31657,23.625673,41.3218,9.578857,0
8875,04/07/2015 21:30,100,4.1994147,251.5974,43.45055,41.3218,9.578857,190.3742331
8876,04/07/2015 22:00,100,4.7887073,258.5963,64.45351,41.3218,9.578857,303.6078656
8877,04/07/2015 22:30,100,5.3365917,262.50134,89.22943,41.3218,9.578857,458.7680011
8878,04/07/2015 23:00,100,5.8346715,265.28534,116.62324,41.3218,9.578857,655.288978
8879,04/07/2015 23:30,100,5.920221,266.46512,121.83834,41.3218,9.578857,695.2818498
8880,05/07/2015 00:00,100,5.7990375,267.72778,114.520195,41.3218,9.578857,639.2008123
8881,05/07/2015 00:30,100,5.5759397,268.3663,101.79959,41.3218,9.578857,545.801061
8882,05/07/2015 01:00,100,5.5610547,270.01947,101.00267,41.3218,9.578857,540.0038997
8883,05/07/2015 01:30,100,5.4364347,271.1036,94.37736,41.3218,9.578857,493.4990595
8884,05/07/2015 02:00,100,5.248247,272.32648,84.92127,41.3218,9.578857,429.824392
8885,05/07/2015 02:30,100,4.89456,271.4943,68.88729,41.3218,9.578857,329.3353805
8886,05/07/2015 03:00,100,4.434646,270.18054,51.243248,41.3218,9.578857,230.0271018
8887,05/07/2015 03:30,100,3.8453822,268.2163,33.41783,41.3218,9.578857,142.0594864
8888,05/07/2015 04:00,100,3.7492268,266.4521,30.979223,41.3218,9.578857,130.9599951
8889,05/07/2015 04:30,100,3.911465,266.4824,35.180023,41.3218,9.578857,150.1561242
8890,05/07/2015 05:00,100,3.7691562,266.39462,31.487097,41.3218,9.578857,133.1962556
8891,05/07/2015 05:30,100,3.6019278,266.03998,27.475752,41.3218,9.578857,115.4167302
8892,05/07/2015 06:00,100,3.4114106,266.52438,23.342876,41.3218,9.578857,0
8893,05/07/2015 06:30,100,3.2274017,267.80963,19.765507,41.3218,9.578857,0
8894,05/07/2015 07:00,100,3.188932,268.71155,19.064974,41.3218,9.578857,0
8895,05/07/2015 07:30,100,3.3206713,272.81293,21.52586,41.3218,9.578857,0
8896,05/07/2015 08:00,100,3.216267,275.1364,19.556713,41.3218,9.578857,0
8897,05/07/2015 08:30,100,2.8916116,277.28003,14.2096195,41.3218,9.578857,0
8898,05/07/2015 09:00,100,2.5959694,277.88754,10.279806,41.3218,9.578857,0
8899,05/07/2015 09:30,100,2.384556,276.14267,7.965048,41.3218,9.578857,0
8900,05/07/2015 10:00,100,2.0896935,272.94962,5.3600545,41.3218,9.578857,0
8901,05/07/2015 10:30,100,1.9787004,267.75824,4.5502167,41.3218,9.578857,0
8902,05/07/2015 11:00,100,1.9259584,261.83325,4.195809,41.3218,9.578857,0
8903,05/07/2015 11:30,100,1.9593217,256.62564,4.4169974,41.3218,9.578857,0
8904,05/07/2015 12:00,100,2.3895333,253.93909,8.01079,41.3218,9.578857,0
8905,05/07/2015 12:30,100,2.7978835,254.34596,12.85807,41.3218,9.578857,0
8906,05/07/2015 13:00,100,3.3378587,253.77518,21.830685,41.3218,9.578857,0
8907,05/07/2015 13:30,100,4.174533,254.43835,42.69948,41.3218,9.578857,186.5579256
8908,05/07/2015 14:00,100,5.2678185,255.26648,85.76351,41.3218,9.578857,436.0955345
8909,05/07/2015 14:30,100,6.254144,255.63377,143.46051,41.3218,9.578857,870.699771
8910,05/07/2015 15:00,100,7.0637155,252.86572,206.59581,41.3218,9.578857,1431.189154
8911,05/07/2015 15:30,100,7.8265004,252.77975,280.92172,41.3218,9.578857,2115.048964
8912,05/07/2015 16:00,100,8.602808,252.63083,373.04935,41.3218,9.578857,2875.897409
8913,05/07/2015 16:30,100,9.293682,252.30399,470.47305,41.3218,9.578857,3502.599845
8914,05/07/2015 17:00,100,9.848328,251.0924,559.93335,41.3218,9.578857,3920.93771
8915,05/07/2015 17:30,100,9.886635,250.62383,566.4931,41.3218,9.578857,3946.519867
8916,05/07/2015 18:00,100,9.813569,251.96933,554.1053,41.3218,9.578857,3897.346412
8917,05/07/2015 18:30,100,9.363197,254.14865,481.2364,41.3218,9.578857,3559.761159
8918,05/07/2015 19:00,100,8.795422,254.1445,399.0233,41.3218,9.578857,3059.512566
8919,05/07/2015 19:30,100,8.3531685,254.04453,341.91525,41.3218,9.578857,2632.018695
8920,05/07/2015 20:00,100,8.14244,254.23233,316.74298,41.3218,9.578857,2424.031986
8921,05/07/2015 20:30,100,8.405503,257.0247,348.43002,41.3218,9.578857,2683.506518
8922,05/07/2015 21:00,100,8.646395,260.65646,379.24896,41.3218,9.578857,2917.883364
8923,05/07/2015 21:30,100,8.692691,263.1425,385.4147,41.3218,9.578857,2962.218864
8924,05/07/2015 22:00,100,8.871321,264.11465,409.68906,41.3218,9.578857,3130.302563
8925,05/07/2015 22:30,100,9.147379,264.3573,449.11023,41.3218,9.578857,3378.258691
8926,05/07/2015 23:00,100,9.166839,266.6464,452.07843,41.3218,9.578857,3395.101314
8927,05/07/2015 23:30,100,9.119747,266.56918,445.0944,41.3218,9.578857,3354.189147
8928,06/07/2015 00:00,100,9.179711,268.00085,454.07678,41.3218,9.578857,3406.192052
8929,06/07/2015 00:30,100,9.21145,268.6846,458.69293,41.3218,9.578857,3433.366442
8930,06/07/2015 01:00,100,9.166108,269.78662,452.1103,41.3218,9.578857,3394.470272
8931,06/07/2015 01:30,100,9.165725,270.416,452.1383,41.3218,9.578857,3394.139593
8932,06/07/2015 02:00,100,9.237555,272.8183,462.91602,41.3218,9.578857,3455.530346
8933,06/07/2015 02:30,100,9.319939,274.30438,475.42325,41.3218,9.578857,3524.340401
8934,06/07/2015 03:00,100,9.2299595,274.69223,461.87946,41.3218,9.578857,3449.099114
8935,06/07/2015 03:30,100,9.276115,273.7761,468.85898,41.3218,9.578857,3487.954478
8936,06/07/2015 04:00,100,9.326256,275.12454,476.68,41.3218,9.578857,3529.54385
8937,06/07/2015 04:30,100,9.244488,273.24905,464.41074,41.3218,9.578857,3461.387959
8938,06/07/2015 05:00,100,9.100179,272.2549,442.97864,41.3218,9.578857,3337.036382
8939,06/07/2015 05:30,100,9.085035,270.8697,440.85883,41.3218,9.578857,3323.701322
8940,06/07/2015 06:00,100,9.240527,271.19846,463.9515,41.3218,9.578857,3458.042839
8941,06/07/2015 06:30,100,9.285739,271.65768,470.7071,41.3218,9.578857,3495.987751
8942,06/07/2015 07:00,100,9.44972,271.41095,496.07278,41.3218,9.578857,3629.093093
8943,06/07/2015 07:30,100,9.593411,270.53882,519.1247,41.3218,9.578857,3739.617958
8944,06/07/2015 08:00,100,9.924946,269.20834,574.9643,41.3218,9.578857,3971.66685
8945,06/07/2015 08:30,100,10.1586,269.07364,616.47437,41.3218,9.578857,4115.588329
8946,06/07/2015 09:00,100,10.233005,268.28137,629.9516,41.3218,9.578857,4158.045128
8947,06/07/2015 09:30,100,10.088063,268.51022,603.4072,41.3218,9.578857,4073.843158
8948,06/07/2015 10:00,100,10.097779,268.6581,604.8592,41.3218,9.578857,4079.680249
8949,06/07/2015 10:30,100,10.331649,269.79166,647.66156,41.3218,9.578857,4211.869141
8950,06/07/2015 11:00,100,10.529485,270.507,685.44543,41.3218,9.578857,4311.570035
8951,06/07/2015 11:30,100,10.319286,270.8895,644.97125,41.3218,9.578857,4205.275807
8952,06/07/2015 12:00,100,10.280538,270.97015,637.5777,41.3218,9.578857,4184.329008
8953,06/07/2015 12:30,100,10.420713,270.44547,663.46405,41.3218,9.578857,4258.095034
8954,06/07/2015 13:00,100,10.050347,271.74866,595.01276,41.3218,9.578857,4050.92012
8955,06/07/2015 13:30,100,9.912191,272.28366,570.6843,41.3218,9.578857,3963.343214
8956,06/07/2015 14:00,100,10.04587,272.351,593.8732,41.3218,9.578857,4048.171125
8957,06/07/2015 14:30,100,10.073829,272.03967,598.6622,41.3218,9.578857,4065.241448
8958,06/07/2015 15:00,100,10.23433,271.86978,627.56226,41.3218,9.578857,4158.786627
8959,06/07/2015 15:30,100,10.140281,272.67838,610.2749,41.3218,9.578857,4104.887327
8960,06/07/2015 16:00,100,9.91164,273.24637,569.8888,41.3218,9.578857,3962.982549
8961,06/07/2015 16:30,100,9.723269,273.92163,537.95624,41.3218,9.578857,3834.380318
8962,06/07/2015 17:00,100,9.780037,273.01846,547.36285,41.3218,9.578857,3874.247072
8963,06/07/2015 17:30,100,9.763987,272.0414,544.68994,41.3218,9.578857,3863.072405
8964,06/07/2015 18:00,100,9.606151,270.1046,518.6831,41.3218,9.578857,3749.132449
8965,06/07/2015 18:30,100,9.173968,268.4417,451.82693,41.3218,9.578857,3401.24873
8966,06/07/2015 19:00,100,8.615236,267.62286,374.2742,41.3218,9.578857,2887.89173
8967,06/07/2015 19:30,100,8.30916,264.7959,335.8136,41.3218,9.578857,2588.635475
8968,06/07/2015 20:00,100,8.239617,263.49768,327.45554,41.3218,9.578857,2519.985013
8969,06/07/2015 20:30,100,8.106748,263.95584,311.8559,41.3218,9.578857,2388.831354
8970,06/07/2015 21:00,100,8.060404,263.41818,306.5186,41.3218,9.578857,2343.193269
8971,06/07/2015 21:30,100,7.9113894,263.13068,289.85532,41.3218,9.578857,2197.30337
8972,06/07/2015 22:00,100,7.7826276,263.0914,275.9619,41.3218,9.578857,2072.855296
